"Notes"	"State"	"State Code"	"Month, Year"	"Month, Year Code"	Avg Daily Sunlight (KJ/m^2)
	"West Virginia"	"54"	"Sep, 2001"	"2001/09"	17158.51
	"West Virginia"	"54"	"Oct, 2001"	"2001/10"	13544.74
	"West Virginia"	"54"	"Nov, 2001"	"2001/11"	9160.35
	"West Virginia"	"54"	"Dec, 2001"	"2001/12"	6596.89
	"West Virginia"	"54"	"Jan, 2002"	"2002/01"	8187.87
	"West Virginia"	"54"	"Feb, 2002"	"2002/02"	10206.61
	"West Virginia"	"54"	"Mar, 2002"	"2002/03"	13072.92
	"West Virginia"	"54"	"Apr, 2002"	"2002/04"	16878.00
	"West Virginia"	"54"	"May, 2002"	"2002/05"	20203.46
	"West Virginia"	"54"	"Jun, 2002"	"2002/06"	22989.66
	"West Virginia"	"54"	"Jul, 2002"	"2002/07"	21731.76
	"West Virginia"	"54"	"Aug, 2002"	"2002/08"	21301.24
	"West Virginia"	"54"	"Sep, 2002"	"2002/09"	16866.93
	"West Virginia"	"54"	"Oct, 2002"	"2002/10"	9981.69
	"West Virginia"	"54"	"Nov, 2002"	"2002/11"	6572.95
	"West Virginia"	"54"	"Dec, 2002"	"2002/12"	6220.30
	"West Virginia"	"54"	"Jan, 2003"	"2003/01"	6986.66
	"West Virginia"	"54"	"Feb, 2003"	"2003/02"	7778.83
	"West Virginia"	"54"	"Mar, 2003"	"2003/03"	14025.03
	"West Virginia"	"54"	"Apr, 2003"	"2003/04"	17682.84
	"West Virginia"	"54"	"May, 2003"	"2003/05"	18073.07
	"West Virginia"	"54"	"Jun, 2003"	"2003/06"	21283.13
	"West Virginia"	"54"	"Jul, 2003"	"2003/07"	22570.83
	"West Virginia"	"54"	"Aug, 2003"	"2003/08"	19806.01
	"West Virginia"	"54"	"Sep, 2003"	"2003/09"	15974.61
	"West Virginia"	"54"	"Oct, 2003"	"2003/10"	12670.59
	"West Virginia"	"54"	"Nov, 2003"	"2003/11"	7551.86
	"West Virginia"	"54"	"Dec, 2003"	"2003/12"	6957.25
	"West Virginia"	"54"	"Jan, 2004"	"2004/01"	6899.32
	"West Virginia"	"54"	"Feb, 2004"	"2004/02"	10551.83
	"West Virginia"	"54"	"Mar, 2004"	"2004/03"	12599.86
	"West Virginia"	"54"	"Apr, 2004"	"2004/04"	16961.29
	"West Virginia"	"54"	"May, 2004"	"2004/05"	20654.41
	"West Virginia"	"54"	"Jun, 2004"	"2004/06"	21129.64
	"West Virginia"	"54"	"Jul, 2004"	"2004/07"	20854.77
	"West Virginia"	"54"	"Aug, 2004"	"2004/08"	20404.30
	"West Virginia"	"54"	"Sep, 2004"	"2004/09"	17017.51
	"West Virginia"	"54"	"Oct, 2004"	"2004/10"	12680.95
	"West Virginia"	"54"	"Nov, 2004"	"2004/11"	7351.25
	"West Virginia"	"54"	"Dec, 2004"	"2004/12"	6472.02
	"West Virginia"	"54"	"Jan, 2005"	"2005/01"	6987.13
	"West Virginia"	"54"	"Feb, 2005"	"2005/02"	9181.05
	"West Virginia"	"54"	"Mar, 2005"	"2005/03"	13085.41
	"West Virginia"	"54"	"Apr, 2005"	"2005/04"	17723.98
	"West Virginia"	"54"	"May, 2005"	"2005/05"	21278.01
	"West Virginia"	"54"	"Jun, 2005"	"2005/06"	22111.00
	"West Virginia"	"54"	"Jul, 2005"	"2005/07"	21634.48
	"West Virginia"	"54"	"Aug, 2005"	"2005/08"	19613.87
	"West Virginia"	"54"	"Sep, 2005"	"2005/09"	18090.32
	"West Virginia"	"54"	"Oct, 2005"	"2005/10"	11800.28
	"West Virginia"	"54"	"Nov, 2005"	"2005/11"	8128.69
	"West Virginia"	"54"	"Dec, 2005"	"2005/12"	6492.49
	"West Virginia"	"54"	"Jan, 2006"	"2006/01"	7326.65
	"West Virginia"	"54"	"Feb, 2006"	"2006/02"	9969.17
	"West Virginia"	"54"	"Mar, 2006"	"2006/03"	14117.17
	"West Virginia"	"54"	"Apr, 2006"	"2006/04"	19210.59
	"West Virginia"	"54"	"May, 2006"	"2006/05"	20699.08
	"West Virginia"	"54"	"Jun, 2006"	"2006/06"	21376.02
	"West Virginia"	"54"	"Jul, 2006"	"2006/07"	22490.85
	"West Virginia"	"54"	"Aug, 2006"	"2006/08"	20805.26
	"West Virginia"	"54"	"Sep, 2006"	"2006/09"	14879.78
	"West Virginia"	"54"	"Oct, 2006"	"2006/10"	12109.40
	"West Virginia"	"54"	"Nov, 2006"	"2006/11"	7687.16
	"West Virginia"	"54"	"Dec, 2006"	"2006/12"	7114.20
	"West Virginia"	"54"	"Jan, 2007"	"2007/01"	6670.42
	"West Virginia"	"54"	"Feb, 2007"	"2007/02"	9642.99
	"West Virginia"	"54"	"Mar, 2007"	"2007/03"	13868.15
	"West Virginia"	"54"	"Apr, 2007"	"2007/04"	16361.54
	"West Virginia"	"54"	"May, 2007"	"2007/05"	23220.59
	"West Virginia"	"54"	"Jun, 2007"	"2007/06"	23559.67
	"West Virginia"	"54"	"Jul, 2007"	"2007/07"	22774.11
	"West Virginia"	"54"	"Aug, 2007"	"2007/08"	21990.80
	"West Virginia"	"54"	"Sep, 2007"	"2007/09"	18232.28
	"West Virginia"	"54"	"Oct, 2007"	"2007/10"	12649.98
	"West Virginia"	"54"	"Nov, 2007"	"2007/11"	7681.09
	"West Virginia"	"54"	"Dec, 2007"	"2007/12"	5888.53
	"West Virginia"	"54"	"Jan, 2008"	"2008/01"	7254.87
	"West Virginia"	"54"	"Feb, 2008"	"2008/02"	8287.94
	"West Virginia"	"54"	"Mar, 2008"	"2008/03"	13821.46
	"West Virginia"	"54"	"Apr, 2008"	"2008/04"	17489.92
	"West Virginia"	"54"	"May, 2008"	"2008/05"	20284.88
	"West Virginia"	"54"	"Jun, 2008"	"2008/06"	23318.82
	"West Virginia"	"54"	"Jul, 2008"	"2008/07"	23129.72
	"West Virginia"	"54"	"Aug, 2008"	"2008/08"	21776.64
	"West Virginia"	"54"	"Sep, 2008"	"2008/09"	17674.02
	"West Virginia"	"54"	"Oct, 2008"	"2008/10"	12833.59
	"West Virginia"	"54"	"Nov, 2008"	"2008/11"	7551.13
	"West Virginia"	"54"	"Dec, 2008"	"2008/12"	6030.45
	"West Virginia"	"54"	"Jan, 2009"	"2009/01"	6721.83
	"West Virginia"	"54"	"Feb, 2009"	"2009/02"	9803.65
	"West Virginia"	"54"	"Mar, 2009"	"2009/03"	14090.85
	"West Virginia"	"54"	"Apr, 2009"	"2009/04"	17714.82
	"West Virginia"	"54"	"May, 2009"	"2009/05"	18861.31
	"West Virginia"	"54"	"Jun, 2009"	"2009/06"	21488.76
	"West Virginia"	"54"	"Jul, 2009"	"2009/07"	19515.81
	"West Virginia"	"54"	"Aug, 2009"	"2009/08"	18953.12
	"West Virginia"	"54"	"Sep, 2009"	"2009/09"	15218.48
	"West Virginia"	"54"	"Oct, 2009"	"2009/10"	11238.47
	"West Virginia"	"54"	"Nov, 2009"	"2009/11"	8378.73
	"West Virginia"	"54"	"Dec, 2009"	"2009/12"	6182.48
	"West Virginia"	"54"	"Jan, 2010"	"2010/01"	6744.25
	"West Virginia"	"54"	"Feb, 2010"	"2010/02"	8028.95
	"West Virginia"	"54"	"Mar, 2010"	"2010/03"	14947.95
	"West Virginia"	"54"	"Apr, 2010"	"2010/04"	20033.34
	"West Virginia"	"54"	"May, 2010"	"2010/05"	21118.84
	"West Virginia"	"54"	"Jun, 2010"	"2010/06"	22638.74
	"West Virginia"	"54"	"Jul, 2010"	"2010/07"	23717.61
	"West Virginia"	"54"	"Aug, 2010"	"2010/08"	20934.73
	"West Virginia"	"54"	"Sep, 2010"	"2010/09"	17354.71
	"West Virginia"	"54"	"Oct, 2010"	"2010/10"	13751.52
	"West Virginia"	"54"	"Nov, 2010"	"2010/11"	8396.20
	"West Virginia"	"54"	"Dec, 2010"	"2010/12"	6005.90
	"West Virginia"	"54"	"Jan, 2011"	"2011/01"	6993.63
	"West Virginia"	"54"	"Feb, 2011"	"2011/02"	9503.60
	"West Virginia"	"54"	"Mar, 2011"	"2011/03"	12964.64
	"West Virginia"	"54"	"Apr, 2011"	"2011/04"	17807.25
	"West Virginia"	"54"	"May, 2011"	"2011/05"	20674.06
	"West Virginia"	"54"	"Jun, 2011"	"2011/06"	23516.92
	"West Virginia"	"54"	"Jul, 2011"	"2011/07"	23573.09
	"West Virginia"	"54"	"Aug, 2011"	"2011/08"	21682.26
	"West Virginia"	"54"	"Sep, 2011"	"2011/09"	14481.61
	"West Virginia"	"54"	"Oct, 2011"	"2011/10"	11430.43
	"West Virginia"	"54"	"Nov, 2011"	"2011/11"	8209.36
	"West Virginia"	"54"	"Dec, 2011"	"2011/12"	6779.00
"Total"	"West Virginia"	"54"			14634.67
	"Wisconsin"	"55"	"Jan, 1979"	"1979/01"	6786.07
	"Wisconsin"	"55"	"Feb, 1979"	"1979/02"	9691.80
	"Wisconsin"	"55"	"Mar, 1979"	"1979/03"	13254.78
	"Wisconsin"	"55"	"Apr, 1979"	"1979/04"	16901.89
	"Wisconsin"	"55"	"May, 1979"	"1979/05"	20551.41
	"Wisconsin"	"55"	"Jun, 1979"	"1979/06"	22676.62
	"Wisconsin"	"55"	"Jul, 1979"	"1979/07"	22802.29
	"Wisconsin"	"55"	"Aug, 1979"	"1979/08"	18259.88
	"Wisconsin"	"55"	"Sep, 1979"	"1979/09"	16534.95
	"Wisconsin"	"55"	"Oct, 1979"	"1979/10"	9308.38
	"Wisconsin"	"55"	"Nov, 1979"	"1979/11"	5833.51
	"Wisconsin"	"55"	"Dec, 1979"	"1979/12"	6185.26
	"Wisconsin"	"55"	"Jan, 1980"	"1980/01"	6569.80
	"Wisconsin"	"55"	"Feb, 1980"	"1980/02"	9182.60
	"Wisconsin"	"55"	"Mar, 1980"	"1980/03"	15336.43
	"Wisconsin"	"55"	"Apr, 1980"	"1980/04"	17211.82
	"Wisconsin"	"55"	"May, 1980"	"1980/05"	21462.53
	"Wisconsin"	"55"	"Jun, 1980"	"1980/06"	22908.92
	"Wisconsin"	"55"	"Jul, 1980"	"1980/07"	23507.43
	"Wisconsin"	"55"	"Aug, 1980"	"1980/08"	17773.83
	"Wisconsin"	"55"	"Sep, 1980"	"1980/09"	14898.65
	"Wisconsin"	"55"	"Oct, 1980"	"1980/10"	10169.96
	"Wisconsin"	"55"	"Nov, 1980"	"1980/11"	6626.91
	"Wisconsin"	"55"	"Dec, 1980"	"1980/12"	5262.36
	"Wisconsin"	"55"	"Jan, 1981"	"1981/01"	7090.23
	"Wisconsin"	"55"	"Feb, 1981"	"1981/02"	8597.17
	"Wisconsin"	"55"	"Mar, 1981"	"1981/03"	14997.40
	"Wisconsin"	"55"	"Apr, 1981"	"1981/04"	17083.46
	"Wisconsin"	"55"	"May, 1981"	"1981/05"	21626.91
	"Wisconsin"	"55"	"Jun, 1981"	"1981/06"	21972.08
	"Wisconsin"	"55"	"Jul, 1981"	"1981/07"	21499.80
	"Wisconsin"	"55"	"Aug, 1981"	"1981/08"	17299.26
	"Wisconsin"	"55"	"Sep, 1981"	"1981/09"	15266.15
	"Wisconsin"	"55"	"Oct, 1981"	"1981/10"	9594.89
	"Wisconsin"	"55"	"Nov, 1981"	"1981/11"	7201.22
	"Wisconsin"	"55"	"Dec, 1981"	"1981/12"	5639.44
	"Wisconsin"	"55"	"Jan, 1982"	"1982/01"	6728.99
	"Wisconsin"	"55"	"Feb, 1982"	"1982/02"	9911.25
	"Wisconsin"	"55"	"Mar, 1982"	"1982/03"	14653.94
	"Wisconsin"	"55"	"Apr, 1982"	"1982/04"	18473.73
	"Wisconsin"	"55"	"May, 1982"	"1982/05"	18758.93
	"Wisconsin"	"55"	"Jun, 1982"	"1982/06"	22542.52
	"Wisconsin"	"55"	"Jul, 1982"	"1982/07"	21927.14
	"Wisconsin"	"55"	"Aug, 1982"	"1982/08"	18890.25
	"Wisconsin"	"55"	"Sep, 1982"	"1982/09"	14492.88
	"Wisconsin"	"55"	"Oct, 1982"	"1982/10"	9898.40
	"Wisconsin"	"55"	"Nov, 1982"	"1982/11"	6233.85
	"Wisconsin"	"55"	"Dec, 1982"	"1982/12"	5419.23
	"Wisconsin"	"55"	"Jan, 1983"	"1983/01"	6618.56
	"Wisconsin"	"55"	"Feb, 1983"	"1983/02"	9298.74
	"Wisconsin"	"55"	"Mar, 1983"	"1983/03"	13209.33
	"Wisconsin"	"55"	"Apr, 1983"	"1983/04"	16225.95
	"Wisconsin"	"55"	"May, 1983"	"1983/05"	18963.79
	"Wisconsin"	"55"	"Jun, 1983"	"1983/06"	22791.81
	"Wisconsin"	"55"	"Jul, 1983"	"1983/07"	23929.94
	"Wisconsin"	"55"	"Aug, 1983"	"1983/08"	19454.95
	"Wisconsin"	"55"	"Sep, 1983"	"1983/09"	14537.15
	"Wisconsin"	"55"	"Oct, 1983"	"1983/10"	10211.76
	"Wisconsin"	"55"	"Nov, 1983"	"1983/11"	5793.73
	"Wisconsin"	"55"	"Dec, 1983"	"1983/12"	5876.23
	"Wisconsin"	"55"	"Jan, 1984"	"1984/01"	6899.57
	"Wisconsin"	"55"	"Feb, 1984"	"1984/02"	9695.93
	"Wisconsin"	"55"	"Mar, 1984"	"1984/03"	14800.30
	"Wisconsin"	"55"	"Apr, 1984"	"1984/04"	16533.12
	"Wisconsin"	"55"	"May, 1984"	"1984/05"	20350.65
	"Wisconsin"	"55"	"Jun, 1984"	"1984/06"	21831.87
	"Wisconsin"	"55"	"Jul, 1984"	"1984/07"	22671.91
	"Wisconsin"	"55"	"Aug, 1984"	"1984/08"	18582.15
	"Wisconsin"	"55"	"Sep, 1984"	"1984/09"	14109.81
	"Wisconsin"	"55"	"Oct, 1984"	"1984/10"	9148.78
	"Wisconsin"	"55"	"Nov, 1984"	"1984/11"	6955.47
	"Wisconsin"	"55"	"Dec, 1984"	"1984/12"	5521.38
	"Wisconsin"	"55"	"Jan, 1985"	"1985/01"	6688.29
	"Wisconsin"	"55"	"Feb, 1985"	"1985/02"	9260.84
	"Wisconsin"	"55"	"Mar, 1985"	"1985/03"	14865.78
	"Wisconsin"	"55"	"Apr, 1985"	"1985/04"	18028.30
	"Wisconsin"	"55"	"May, 1985"	"1985/05"	21039.97
	"Wisconsin"	"55"	"Jun, 1985"	"1985/06"	22011.46
	"Wisconsin"	"55"	"Jul, 1985"	"1985/07"	22451.01
	"Wisconsin"	"55"	"Aug, 1985"	"1985/08"	17559.05
	"Wisconsin"	"55"	"Sep, 1985"	"1985/09"	13008.67
	"Wisconsin"	"55"	"Oct, 1985"	"1985/10"	10221.99
	"Wisconsin"	"55"	"Nov, 1985"	"1985/11"	5866.34
	"Wisconsin"	"55"	"Dec, 1985"	"1985/12"	5889.58
	"Wisconsin"	"55"	"Jan, 1986"	"1986/01"	7298.47
	"Wisconsin"	"55"	"Feb, 1986"	"1986/02"	9956.72
	"Wisconsin"	"55"	"Mar, 1986"	"1986/03"	15119.01
	"Wisconsin"	"55"	"Apr, 1986"	"1986/04"	17893.62
	"Wisconsin"	"55"	"May, 1986"	"1986/05"	20999.25
	"Wisconsin"	"55"	"Jun, 1986"	"1986/06"	21986.50
	"Wisconsin"	"55"	"Jul, 1986"	"1986/07"	21848.90
	"Wisconsin"	"55"	"Aug, 1986"	"1986/08"	18099.18
	"Wisconsin"	"55"	"Sep, 1986"	"1986/09"	13391.70
	"Wisconsin"	"55"	"Oct, 1986"	"1986/10"	9769.66
	"Wisconsin"	"55"	"Nov, 1986"	"1986/11"	7123.96
	"Wisconsin"	"55"	"Dec, 1986"	"1986/12"	6018.26
	"Wisconsin"	"55"	"Jan, 1987"	"1987/01"	7056.02
	"Wisconsin"	"55"	"Feb, 1987"	"1987/02"	9954.40
	"Wisconsin"	"55"	"Mar, 1987"	"1987/03"	14409.22
	"Wisconsin"	"55"	"Apr, 1987"	"1987/04"	19034.48
	"Wisconsin"	"55"	"May, 1987"	"1987/05"	21063.96
	"Wisconsin"	"55"	"Jun, 1987"	"1987/06"	23073.98
	"Wisconsin"	"55"	"Jul, 1987"	"1987/07"	21474.62
	"Wisconsin"	"55"	"Aug, 1987"	"1987/08"	17787.20
	"Wisconsin"	"55"	"Sep, 1987"	"1987/09"	14868.78
	"Wisconsin"	"55"	"Oct, 1987"	"1987/10"	9391.14
	"Wisconsin"	"55"	"Nov, 1987"	"1987/11"	6193.79
	"Wisconsin"	"55"	"Dec, 1987"	"1987/12"	5310.29
	"Wisconsin"	"55"	"Jan, 1988"	"1988/01"	7045.80
	"Wisconsin"	"55"	"Feb, 1988"	"1988/02"	10353.34
	"Wisconsin"	"55"	"Mar, 1988"	"1988/03"	13985.45
	"Wisconsin"	"55"	"Apr, 1988"	"1988/04"	18440.80
	"Wisconsin"	"55"	"May, 1988"	"1988/05"	23975.66
	"Wisconsin"	"55"	"Jun, 1988"	"1988/06"	25087.83
	"Wisconsin"	"55"	"Jul, 1988"	"1988/07"	23869.64
	"Wisconsin"	"55"	"Aug, 1988"	"1988/08"	18408.75
	"Wisconsin"	"55"	"Sep, 1988"	"1988/09"	15159.78
	"Wisconsin"	"55"	"Oct, 1988"	"1988/10"	9692.71
	"Wisconsin"	"55"	"Nov, 1988"	"1988/11"	5853.59
	"Wisconsin"	"55"	"Dec, 1988"	"1988/12"	5838.98
	"Wisconsin"	"55"	"Jan, 1989"	"1989/01"	7267.88
	"Wisconsin"	"55"	"Feb, 1989"	"1989/02"	9422.73
	"Wisconsin"	"55"	"Mar, 1989"	"1989/03"	14676.56
	"Wisconsin"	"55"	"Apr, 1989"	"1989/04"	17001.00
	"Wisconsin"	"55"	"May, 1989"	"1989/05"	20387.71
	"Wisconsin"	"55"	"Jun, 1989"	"1989/06"	21746.28
	"Wisconsin"	"55"	"Jul, 1989"	"1989/07"	21964.19
	"Wisconsin"	"55"	"Aug, 1989"	"1989/08"	18471.67
	"Wisconsin"	"55"	"Sep, 1989"	"1989/09"	15321.21
	"Wisconsin"	"55"	"Oct, 1989"	"1989/10"	10773.26
	"Wisconsin"	"55"	"Nov, 1989"	"1989/11"	6022.78
	"Wisconsin"	"55"	"Dec, 1989"	"1989/12"	5399.51
	"Wisconsin"	"55"	"Jan, 1990"	"1990/01"	7329.12
	"Wisconsin"	"55"	"Feb, 1990"	"1990/02"	10044.97
	"Wisconsin"	"55"	"Mar, 1990"	"1990/03"	14039.95
	"Wisconsin"	"55"	"Apr, 1990"	"1990/04"	17380.26
	"Wisconsin"	"55"	"May, 1990"	"1990/05"	19911.80
	"Wisconsin"	"55"	"Jun, 1990"	"1990/06"	20439.15
	"Wisconsin"	"55"	"Jul, 1990"	"1990/07"	21117.96
	"Wisconsin"	"55"	"Aug, 1990"	"1990/08"	17995.09
	"Wisconsin"	"55"	"Sep, 1990"	"1990/09"	15062.95
	"Wisconsin"	"55"	"Oct, 1990"	"1990/10"	10683.99
	"Wisconsin"	"55"	"Nov, 1990"	"1990/11"	6862.16
	"Wisconsin"	"55"	"Dec, 1990"	"1990/12"	6037.95
	"Wisconsin"	"55"	"Jan, 1991"	"1991/01"	6584.97
	"Wisconsin"	"55"	"Feb, 1991"	"1991/02"	9766.75
	"Wisconsin"	"55"	"Mar, 1991"	"1991/03"	14179.32
	"Wisconsin"	"55"	"Apr, 1991"	"1991/04"	17374.32
	"Wisconsin"	"55"	"May, 1991"	"1991/05"	17823.81
	"Wisconsin"	"55"	"Jun, 1991"	"1991/06"	23371.82
	"Wisconsin"	"55"	"Jul, 1991"	"1991/07"	21828.35
	"Wisconsin"	"55"	"Aug, 1991"	"1991/08"	18979.49
	"Wisconsin"	"55"	"Sep, 1991"	"1991/09"	14028.98
	"Wisconsin"	"55"	"Oct, 1991"	"1991/10"	10031.69
	"Wisconsin"	"55"	"Nov, 1991"	"1991/11"	6330.12
	"Wisconsin"	"55"	"Dec, 1991"	"1991/12"	5910.57
	"Wisconsin"	"55"	"Jan, 1992"	"1992/01"	6668.56
	"Wisconsin"	"55"	"Feb, 1992"	"1992/02"	9313.67
	"Wisconsin"	"55"	"Mar, 1992"	"1992/03"	14428.04
	"Wisconsin"	"55"	"Apr, 1992"	"1992/04"	14566.83
	"Wisconsin"	"55"	"May, 1992"	"1992/05"	22387.43
	"Wisconsin"	"55"	"Jun, 1992"	"1992/06"	21487.59
	"Wisconsin"	"55"	"Jul, 1992"	"1992/07"	20857.37
	"Wisconsin"	"55"	"Aug, 1992"	"1992/08"	18497.22
	"Wisconsin"	"55"	"Sep, 1992"	"1992/09"	15336.60
	"Wisconsin"	"55"	"Oct, 1992"	"1992/10"	10869.12
	"Wisconsin"	"55"	"Nov, 1992"	"1992/11"	5546.44
	"Wisconsin"	"55"	"Dec, 1992"	"1992/12"	5441.66
	"Wisconsin"	"55"	"Jan, 1993"	"1993/01"	6812.63
	"Wisconsin"	"55"	"Feb, 1993"	"1993/02"	9697.81
	"Wisconsin"	"55"	"Mar, 1993"	"1993/03"	14661.35
	"Wisconsin"	"55"	"Apr, 1993"	"1993/04"	16531.11
	"Wisconsin"	"55"	"May, 1993"	"1993/05"	18240.09
	"Wisconsin"	"55"	"Jun, 1993"	"1993/06"	20403.38
	"Wisconsin"	"55"	"Jul, 1993"	"1993/07"	21441.65
	"Wisconsin"	"55"	"Aug, 1993"	"1993/08"	18565.39
	"Wisconsin"	"55"	"Sep, 1993"	"1993/09"	13965.36
	"Wisconsin"	"55"	"Oct, 1993"	"1993/10"	10129.00
	"Wisconsin"	"55"	"Nov, 1993"	"1993/11"	6419.47
	"Wisconsin"	"55"	"Dec, 1993"	"1993/12"	5415.47
	"Wisconsin"	"55"	"Jan, 1994"	"1994/01"	6690.15
	"Wisconsin"	"55"	"Feb, 1994"	"1994/02"	10186.88
	"Wisconsin"	"55"	"Mar, 1994"	"1994/03"	14221.54
	"Wisconsin"	"55"	"Apr, 1994"	"1994/04"	18102.80
	"Wisconsin"	"55"	"May, 1994"	"1994/05"	22879.87
	"Wisconsin"	"55"	"Jun, 1994"	"1994/06"	23191.95
	"Wisconsin"	"55"	"Jul, 1994"	"1994/07"	21161.66
	"Wisconsin"	"55"	"Aug, 1994"	"1994/08"	18142.05
	"Wisconsin"	"55"	"Sep, 1994"	"1994/09"	14295.92
	"Wisconsin"	"55"	"Oct, 1994"	"1994/10"	10291.84
	"Wisconsin"	"55"	"Nov, 1994"	"1994/11"	6737.13
	"Wisconsin"	"55"	"Dec, 1994"	"1994/12"	6105.89
	"Wisconsin"	"55"	"Jan, 1995"	"1995/01"	6982.14
	"Wisconsin"	"55"	"Feb, 1995"	"1995/02"	9691.58
	"Wisconsin"	"55"	"Mar, 1995"	"1995/03"	13131.64
	"Wisconsin"	"55"	"Apr, 1995"	"1995/04"	15018.63
	"Wisconsin"	"55"	"May, 1995"	"1995/05"	18836.04
	"Wisconsin"	"55"	"Jun, 1995"	"1995/06"	22827.20
	"Wisconsin"	"55"	"Jul, 1995"	"1995/07"	21912.90
	"Wisconsin"	"55"	"Aug, 1995"	"1995/08"	17579.57
	"Wisconsin"	"55"	"Sep, 1995"	"1995/09"	14989.92
	"Wisconsin"	"55"	"Oct, 1995"	"1995/10"	9363.13
	"Wisconsin"	"55"	"Nov, 1995"	"1995/11"	6188.19
	"Wisconsin"	"55"	"Dec, 1995"	"1995/12"	5847.88
	"Wisconsin"	"55"	"Jan, 1996"	"1996/01"	7134.00
	"Wisconsin"	"55"	"Feb, 1996"	"1996/02"	10325.63
	"Wisconsin"	"55"	"Mar, 1996"	"1996/03"	15186.43
	"Wisconsin"	"55"	"Apr, 1996"	"1996/04"	18046.71
	"Wisconsin"	"55"	"May, 1996"	"1996/05"	19583.75
	"Wisconsin"	"55"	"Jun, 1996"	"1996/06"	19627.81
	"Wisconsin"	"55"	"Jul, 1996"	"1996/07"	21249.73
	"Wisconsin"	"55"	"Aug, 1996"	"1996/08"	20392.59
	"Wisconsin"	"55"	"Sep, 1996"	"1996/09"	14469.45
	"Wisconsin"	"55"	"Oct, 1996"	"1996/10"	10808.39
	"Wisconsin"	"55"	"Nov, 1996"	"1996/11"	5978.00
	"Wisconsin"	"55"	"Dec, 1996"	"1996/12"	5167.48
	"Wisconsin"	"55"	"Jan, 1997"	"1997/01"	6415.23
	"Wisconsin"	"55"	"Feb, 1997"	"1997/02"	10172.23
	"Wisconsin"	"55"	"Mar, 1997"	"1997/03"	13656.02
	"Wisconsin"	"55"	"Apr, 1997"	"1997/04"	17079.77
	"Wisconsin"	"55"	"May, 1997"	"1997/05"	19414.59
	"Wisconsin"	"55"	"Jun, 1997"	"1997/06"	22855.66
	"Wisconsin"	"55"	"Jul, 1997"	"1997/07"	21882.23
	"Wisconsin"	"55"	"Aug, 1997"	"1997/08"	17220.77
	"Wisconsin"	"55"	"Sep, 1997"	"1997/09"	15341.62
	"Wisconsin"	"55"	"Oct, 1997"	"1997/10"	10201.40
	"Wisconsin"	"55"	"Nov, 1997"	"1997/11"	5985.22
	"Wisconsin"	"55"	"Dec, 1997"	"1997/12"	5714.40
	"Wisconsin"	"55"	"Jan, 1998"	"1998/01"	6159.00
	"Wisconsin"	"55"	"Feb, 1998"	"1998/02"	8330.16
	"Wisconsin"	"55"	"Mar, 1998"	"1998/03"	12183.55
	"Wisconsin"	"55"	"Apr, 1998"	"1998/04"	18575.89
	"Wisconsin"	"55"	"May, 1998"	"1998/05"	22500.80
	"Wisconsin"	"55"	"Jun, 1998"	"1998/06"	21404.65
	"Wisconsin"	"55"	"Jul, 1998"	"1998/07"	24518.40
	"Wisconsin"	"55"	"Aug, 1998"	"1998/08"	18738.91
	"Wisconsin"	"55"	"Sep, 1998"	"1998/09"	16567.34
	"Wisconsin"	"55"	"Oct, 1998"	"1998/10"	10648.66
	"Wisconsin"	"55"	"Nov, 1998"	"1998/11"	6584.60
	"Wisconsin"	"55"	"Dec, 1998"	"1998/12"	6189.97
	"Wisconsin"	"55"	"Jan, 1999"	"1999/01"	6966.37
	"Wisconsin"	"55"	"Feb, 1999"	"1999/02"	9715.98
	"Wisconsin"	"55"	"Mar, 1999"	"1999/03"	16074.44
	"Wisconsin"	"55"	"Apr, 1999"	"1999/04"	17414.80
	"Wisconsin"	"55"	"May, 1999"	"1999/05"	19756.12
	"Wisconsin"	"55"	"Jun, 1999"	"1999/06"	21499.71
	"Wisconsin"	"55"	"Jul, 1999"	"1999/07"	22949.02
	"Wisconsin"	"55"	"Aug, 1999"	"1999/08"	18919.50
	"Wisconsin"	"55"	"Sep, 1999"	"1999/09"	15511.27
	"Wisconsin"	"55"	"Oct, 1999"	"1999/10"	10750.18
	"Wisconsin"	"55"	"Nov, 1999"	"1999/11"	7623.96
	"Wisconsin"	"55"	"Dec, 1999"	"1999/12"	6123.78
	"Wisconsin"	"55"	"Jan, 2000"	"2000/01"	7093.24
	"Wisconsin"	"55"	"Feb, 2000"	"2000/02"	9633.36
	"Wisconsin"	"55"	"Mar, 2000"	"2000/03"	13782.59
	"Wisconsin"	"55"	"Apr, 2000"	"2000/04"	17505.63
	"Wisconsin"	"55"	"May, 2000"	"2000/05"	19952.27
	"Wisconsin"	"55"	"Jun, 2000"	"2000/06"	21890.94
	"Wisconsin"	"55"	"Jul, 2000"	"2000/07"	21787.37
	"Wisconsin"	"55"	"Aug, 2000"	"2000/08"	20023.57
	"Wisconsin"	"55"	"Sep, 2000"	"2000/09"	15504.17
	"Wisconsin"	"55"	"Oct, 2000"	"2000/10"	10847.06
	"Wisconsin"	"55"	"Nov, 2000"	"2000/11"	5894.49
	"Wisconsin"	"55"	"Dec, 2000"	"2000/12"	5367.85
	"Wisconsin"	"55"	"Jan, 2001"	"2001/01"	7300.36
	"Wisconsin"	"55"	"Feb, 2001"	"2001/02"	9747.29
	"Wisconsin"	"55"	"Mar, 2001"	"2001/03"	14347.05
